metric,metric_display,test,trend,aspect,total_strata,combined_z_stat,two_tailed_p,one_sided_p_value,supports_expected,expected_direction,finding,scenario,example_count,model_id,model_name,jt_statistic,jt_pvalue,rule_count
correct_output_format,Correct Output Format,spearman_meta,example_count,example_count_vs_correct_output_format,44.0,5.5536405713225365,2.7978047451727064e-08,1.3989023725863532e-08,True,increasing,Combined correlation supports increasing Correct Output Format with more examples,,,,,,,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.582).,1.0,0.0,-2,llama 3.1 (8 B),40.0,0.5822088955522239,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,0.0,-3,mistral-nemo (12.2 B),57.0,1.0,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.518).,1.0,0.0,-4,gpt-oss (20.9 B),39.0,0.5177411294352824,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.769).,1.0,1.0,-1,llama 3.2 (3.2 B),42.0,0.7691154422788605,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.606).,1.0,1.0,-2,llama 3.1 (8 B),40.0,0.6056971514242878,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.821).,1.0,1.0,-4,gpt-oss (20.9 B),45.0,0.8210894552723638,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.56).,1.0,2.0,-1,llama 3.2 (3.2 B),39.0,0.559720139930035,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.281).,1.0,2.0,-4,gpt-oss (20.9 B),35.0,0.28085957021489255,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.749).,1.0,3.0,-4,gpt-oss (20.9 B),42.0,0.7486256871564217,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,2.0,0.0,-1,llama 3.2 (3.2 B),45.0,1.0,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,True,increasing,Evidence for increasing Correct Output Format with higher rule count (p=0.0155).,2.0,0.0,-2,llama 3.1 (8 B),28.0,0.015492253873063468,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,2.0,0.0,-3,mistral-nemo (12.2 B),57.0,1.0,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0725).,2.0,0.0,-4,gpt-oss (20.9 B),33.0,0.07246376811594203,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.552).,2.0,1.0,-4,gpt-oss (20.9 B),39.0,0.5517241379310345,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.234).,2.0,2.0,-2,llama 3.1 (8 B),35.0,0.23388305847076463,
correct_output_format,Correct Output Format,jonckheere_terpstra,rule_count,rule_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.853).,2.0,2.0,-4,gpt-oss (20.9 B),43.0,0.8525737131434283,
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.259).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2593703148425787,1.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,1.0,,-2,llama 3.1 (8 B),1.5,0.26036981509245377,2.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.487).,1.0,,-4,gpt-oss (20.9 B),2.5,0.487256371814093,2.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.161).,1.0,,-2,llama 3.1 (8 B),1.0,0.16141929035482258,3.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.328).,1.0,,-4,gpt-oss (20.9 B),2.0,0.3278360819590205,3.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,,-4,gpt-oss (20.9 B),5.0,1.0,4.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.247).,1.0,,-4,gpt-oss (20.9 B),1.5,0.24737631184407796,5.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.337).,1.0,,-4,gpt-oss (20.9 B),2.0,0.33683158420789605,6.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.747).,1.0,,-1,llama 3.2 (3.2 B),3.5,0.7471264367816092,7.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.243).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2433783108445777,7.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.259).,1.0,,-2,llama 3.1 (8 B),1.5,0.2593703148425787,8.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.503).,1.0,,-4,gpt-oss (20.9 B),2.5,0.5032483758120939,8.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.755).,1.0,,-4,gpt-oss (20.9 B),3.5,0.7546226886556722,9.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.503).,1.0,,-1,llama 3.2 (3.2 B),2.5,0.5027486256871564,10.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.264).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.26436781609195403,10.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.182).,1.0,,-4,gpt-oss (20.9 B),1.0,0.18190904547726136,10.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.252).,1.0,,-2,llama 3.1 (8 B),1.5,0.25237381309345325,11.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.25987006496751625,11.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2608695652173913,11.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.166).,1.0,,-2,llama 3.1 (8 B),1.0,0.1664167916041979,12.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2608695652173913,12.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.495).,1.0,,-4,gpt-oss (20.9 B),2.5,0.49525237381309345,12.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.242).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.24187906046976512,13.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.248).,2.0,,-2,llama 3.1 (8 B),1.5,0.2478760619690155,1.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.25).,2.0,,-4,gpt-oss (20.9 B),1.5,0.24987506246876562,1.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.239).,2.0,,-2,llama 3.1 (8 B),1.5,0.23888055972013994,2.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.176).,2.0,,-4,gpt-oss (20.9 B),1.0,0.175912043978011,2.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.745).,2.0,,-2,llama 3.1 (8 B),3.5,0.7446276861569215,3.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.173).,2.0,,-4,gpt-oss (20.9 B),1.0,0.17341329335332334,3.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25987006496751625,4.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.255).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25487256371814093,5.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.262).,2.0,,-4,gpt-oss (20.9 B),1.5,0.26186906546726635,6.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.148).,2.0,,-4,gpt-oss (20.9 B),1.0,0.14792603698150925,7.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.172).,2.0,,-4,gpt-oss (20.9 B),1.0,0.17191404297851073,8.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.171).,2.0,,-4,gpt-oss (20.9 B),1.0,0.17091454272863568,9.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.25).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.24987506246876562,10.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.249).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2493753123438281,10.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.245).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.24537731134432783,11.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.323).,2.0,,-4,gpt-oss (20.9 B),2.0,0.32283858070964516,11.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.235).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.2353823088455772,12.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.248).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2478760619690155,12.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.259).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2593703148425787,13.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.256).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.255872063968016,13.0
correct_output_format,Correct Output Format,jonckheere_terpstra,example_count,example_count_vs_correct_output_format,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.526).,2.0,,-4,gpt-oss (20.9 B),2.5,0.5257371314342829,13.0
tool_coverage,Tool Coverage,spearman_meta,rule_count,rule_count_vs_tool_coverage,17.0,-1.5869669900080363,0.11252012109418599,0.943739939452907,False,increasing,No significant evidence of increasing Tool Coverage with more rules,,,,,,,
tool_coverage,Tool Coverage,spearman_meta,example_count,example_count_vs_tool_coverage,62.0,6.789759398259837,1.1232070593160612e-11,5.616035296580306e-12,True,increasing,Combined correlation supports increasing Tool Coverage with more examples,,,,,,,
